STPI_Internal_Correlation,IRP_Internal_Correlation
0.326873,0.30888
0.29629,0.434761
0.298295,0.463976
0.347454,0.557803
0.291906,0.44328
0.335889,0.407693
0.327431,0.402111
0.344386,0.429305
0.347748,0.438869
0.304967,0.388843
0.332426,0.435991
0.30412,0.533441
0.336266,0.385129
0.36014,0.4137
0.332539,0.428361
0.334122,0.374265
0.255393,0.547943
0.293737,0.362452
0.29334,0.497657
0.335287,0.442374
0.296761,0.457131
0.310953,0.423456
0.318589,0.546305
0.289624,0.486899
0.332953,0.481655
0.326781,0.296797
0.278593,0.390101
0.32384,0.502326
0.297793,0.490275
0.306245,0.378747
0.31233,0.352299
0.309883,0.372719
0.325904,0.414722
0.377558,0.343505
0.312227,0.401134
0.355936,0.398849
0.345949,0.481418
0.282268,0.331683
0.324139,0.429429
0.293594,0.445544
0.318116,0.52365
0.297339,0.44208
0.324544,0.316382
0.306256,0.460313
0.344328,0.406939
0.330875,0.485937
0.308516,0.402702
0.357608,0.414097
0.328703,0.487788
0.276282,0.410768
0.333284,0.525866
0.326386,0.453302
0.312886,0.434857
0.308366,0.572382
0.327997,0.438034
0.371411,0.351391
0.338283,0.489209
0.354581,0.483581
0.278102,0.465476
0.337385,0.497298
0.304656,0.477832
0.296248,0.525095
0.311058,0.436022
0.300363,0.440239
0.27892,0.526704
0.340801,0.55685
0.313819,0.404534
0.338864,0.409208
0.361559,0.385528
0.308825,0.505292
0.272277,0.505542
0.323527,0.479108
0.336256,0.390929
0.344242,0.46547
0.33014,0.46407
0.336782,0.402169
0.329776,0.420753
0.314379,0.35711
0.342577,0.343821
0.309977,0.455909
0.286607,0.339197
0.32174,0.489596
0.375158,0.415181
0.273472,0.363883
0.348638,0.354036
0.309377,0.301913
0.338301,0.481526
0.335774,0.498365
0.317699,0.454962
0.333427,0.37727
0.323343,0.426704
0.319335,0.518636
0.278046,0.364195
0.322784,0.400165
0.289909,0.451866
0.306767,0.274124
0.30935,0.419796
0.322882,0.425418
0.305656,0.427173
0.310803,0.475738
0.258773,0.36435
0.294159,0.498651
0.336161,0.517519
0.337155,0.446126
0.318018,0.417342
0.320962,0.482818
0.342566,0.468618
0.346936,0.474757
0.295775,0.414811
0.343118,0.360342
0.307344,0.401152
0.370603,0.469972
0.306347,0.517976
0.325359,0.452781
0.282847,0.423196
0.290896,0.494449
0.354308,0.327614
0.302541,0.498337
0.295045,0.505793
0.329882,0.435622
0.299391,0.532942
0.357394,0.497336
0.305075,0.446126
0.358761,0.481642
0.333438,0.45915
0.338089,0.408549
0.27235,0.370325
0.312233,0.466532
0.326969,0.462857
0.316478,0.465283
0.333959,0.529062
0.354701,0.489425
0.337609,0.403631
0.316017,0.424392
0.30667,0.493078
0.342043,0.380418
0.293102,0.391665
0.292207,0.459888
0.302661,0.472362
0.310366,0.406511
0.318132,0.394481
0.302519,0.400813
0.322318,0.498337
0.360785,0.367598
0.347441,0.369257
0.324144,0.441279
0.311732,0.425833
0.299367,0.460432
0.333981,0.513321
0.318729,0.382928
0.298676,0.333052
0.319818,0.396823
0.259482,0.437684
0.334303,0.439319
0.341114,0.526531
0.320981,0.418566
0.345728,0.442035
0.294963,0.49432
0.299312,0.465484
0.352791,0.517519
0.355629,0.504593
0.277667,0.442865
0.340866,0.534936
0.313531,0.47704
0.352995,0.422721
0.337866,0.427136
0.336651,0.373069
0.323164,0.498355
0.304766,0.443067
0.321138,0.500478
0.298209,0.484613
0.329096,0.457027
0.293733,0.41819
0.33222,0.498072
0.35315,0.511729
0.340541,0.391057
0.32454,0.382032
0.313187,0.377164
0.326483,0.406303
0.293284,0.51197
0.310503,0.445249
0.284827,0.437305
0.325376,0.360171
0.322513,0.453869
0.369142,0.481798
0.310232,0.452233
0.305531,0.320011
0.344399,0.450517
0.310844,0.391444
0.327887,0.300996
0.327235,0.367472
0.28644,0.425515
0.297226,0.432244
0.314648,0.523989
0.349916,0.33515
0.302651,0.486899
0.308438,0.528717
0.321263,0.378149
0.362772,0.463402
0.333511,0.413591
0.359864,0.476638
0.283837,0.376432
0.296051,0.445671
0.295177,0.519218
0.356627,0.466545
0.3362,0.412432
0.302702,0.460959
0.31048,0.515317
0.361707,0.391435
0.360209,0.409936
0.324616,0.426246
0.330791,0.457027
0.312059,0.394559
0.308701,0.406933
0.332322,0.438676
0.357779,0.418651
0.355394,0.492086
0.325765,0.456474
0.308712,0.358371
0.32814,0.413591
0.332396,0.420408
0.315086,0.476229
0.371779,0.36741
0.298785,0.582349
0.340428,0.452307
0.33478,0.46323
0.325464,0.468665
0.316997,0.462491
0.359269,0.481124
0.344495,0.492445
0.294662,0.462491
0.270075,0.429458
0.344614,0.363374
0.330422,0.476638
0.325628,0.461495
0.305837,0.455007
0.37151,0.400483
0.31975,0.428812
0.279186,0.351194
0.29362,0.418153
0.303776,0.461916
0.329822,0.483948
0.324248,0.477086
0.29369,0.463672
0.355346,0.479178
0.317587,0.335594
0.267559,0.508245
0.295347,0.407343
0.308157,0.415656
0.308332,0.459054
0.298917,0.474778
0.355848,0.38132
0.318272,0.487232
0.294763,0.337862
0.252361,0.536241
0.29191,0.48079
0.320969,0.397269
0.312249,0.430737
0.287707,0.479361
0.318441,0.467188
0.311672,0.462388
0.334736,0.473121
0.302594,0.575225
0.377387,0.476539
0.310131,0.524356
0.346663,0.495474
0.317849,0.336994
0.29831,0.353647
0.309163,0.425624
0.338589,0.279411
0.331015,0.367718
0.321935,0.504285
0.320086,0.421448
0.28204,0.427139
0.332322,0.388219
0.2882,0.486356
0.319323,0.467171
0.357305,0.452779
0.282588,0.549667
0.331368,0.379096
0.303891,0.36609
0.323612,0.393796
0.290981,0.463587
0.330457,0.422572
0.310265,0.447327
0.311206,0.507934
0.269207,0.420706
0.292912,0.417948
0.326133,0.47859
0.328829,0.339361
0.362326,0.365451
0.339236,0.496482
0.350975,0.467883
0.355547,0.405481
0.331667,0.40093
0.299238,0.575255
0.32775,0.468286
0.309775,0.459839
0.330992,0.493959
0.335844,0.494331
0.337699,0.500397
0.335185,0.501447
0.304106,0.477294
0.309741,0.38072
0.309267,0.39016
0.363848,0.402196
0.349272,0.402644
0.34609,0.437459
0.294375,0.440324
0.325307,0.427104
0.301232,0.438013
0.338469,0.477122
0.338337,0.416653
0.290847,0.52365
0.303999,0.440602
0.311156,0.503653
0.335196,0.427899
0.288679,0.437684
0.270979,0.474237
0.290884,0.298075
0.337493,0.419721
0.349782,0.473528
0.325226,0.397528
0.322776,0.373836
0.330532,0.429956
0.317927,0.435649
0.278308,0.549335
0.310889,0.504433
0.305963,0.333809
0.343997,0.511697
0.326055,0.408337
0.330668,0.496742
0.303235,0.459561
0.320945,0.514802
0.303645,0.437012
0.326669,0.488081
0.258119,0.503506
0.331094,0.408369
0.281767,0.521025
0.310126,0.363973
0.318051,0.441498
0.339043,0.413018
0.365033,0.486585
0.34061,0.434524
0.322371,0.389212
0.30035,0.465316
0.302286,0.405576
0.317745,0.415033
0.321755,0.4071
0.304129,0.389168
0.334235,0.441927
0.316768,0.410122
0.322876,0.489863
0.32116,0.442874
0.277225,0.361801
0.334552,0.308596
0.335393,0.332894
0.314704,0.512074
0.335252,0.36319
0.284529,0.439319
0.339867,0.511406
0.333233,0.440829
0.339064,0.530068
0.347622,0.486356
0.31332,0.453366
0.310898,0.377931
0.303041,0.361042
0.310534,0.359083
0.365393,0.517345
0.286335,0.417902
0.350387,0.438739
0.312465,0.411048
0.315133,0.456792
0.333533,0.462903
0.282565,0.447933
0.317299,0.363361
0.282048,0.418292
0.284812,0.477923
0.341478,0.47297
0.338071,0.441907
0.291439,0.462857
0.328568,0.394344
0.300657,0.430012
0.315869,0.445941
0.325605,0.438937
0.366684,0.413302
0.251894,0.468421
0.307008,0.531934
0.314275,0.398473
0.320238,0.478143
0.355347,0.497295
0.318704,0.457734
0.316816,0.384754
0.313294,0.391435
0.362173,0.367601
0.337532,0.465316
0.330296,0.380612
0.322321,0.475917
0.296386,0.50775
0.341229,0.416335
0.351073,0.438428
0.340732,0.541855
0.330912,0.530312
0.367207,0.351194
0.32892,0.48871
0.291618,0.373298
0.363187,0.405329
0.31226,0.501414
0.357147,0.464604
0.28571,0.343188
0.369766,0.477466
0.335194,0.428472
0.333242,0.450187
0.333538,0.460963
0.334842,0.505711
0.316273,0.405182
0.330023,0.408667
0.305702,0.426198
0.281118,0.436642
0.276833,0.514881
0.284754,0.550059
0.284447,0.573112
0.376676,0.472708
0.328714,0.4053
0.292229,0.38206
0.330748,0.404779
0.345499,0.562388
0.314285,0.387878
0.24896,0.516602
0.341312,0.411381
0.35209,0.349786
0.32771,0.461495
0.350863,0.532363
0.335815,0.423318
0.323455,0.34787
0.339541,0.403758
0.261312,0.436726
0.32357,0.455994
0.333049,0.44888
0.28868,0.491016
0.297764,0.446639
0.327487,0.394834
0.335287,0.38792
0.305147,0.379447
0.325494,0.441151
0.27757,0.395186
0.359365,0.433423
0.298742,0.481726
0.321297,0.42055
0.354513,0.470671
0.301562,0.384799
0.324788,0.475505
0.341863,0.465173
0.329406,0.450788
0.336072,0.310968
0.328146,0.42876
0.329946,0.43068
0.34796,0.35387
0.352199,0.426781
0.348594,0.461402
0.330854,0.395176
0.32102,0.385557
0.337123,0.473331
0.334525,0.395845
0.295525,0.437023
0.358445,0.426412
0.368485,0.54145
0.292711,0.421047
0.276909,0.40928
0.378513,0.541474
0.31196,0.522847
0.284674,0.541805
0.29027,0.521875
0.278324,0.392283
0.322415,0.468462
0.319545,0.442697
0.275844,0.511729
0.304482,0.570554
0.326048,0.422382
0.285982,0.355057
0.358395,0.493983
0.300896,0.509101
0.30718,0.31885
0.291774,0.444732
0.330262,0.406669
0.321972,0.436557
0.340151,0.450288
0.337672,0.464864
0.334732,0.393964
0.312668,0.498954
0.366334,0.327115
0.302927,0.462929
0.353839,0.382793
0.328846,0.447887
0.335094,0.417109
0.304405,0.500746
0.356971,0.520161
0.352668,0.454444
0.340356,0.450788
0.314235,0.521136
0.311294,0.384576
0.319369,0.36319
0.327833,0.42515
0.318794,0.452206
0.345398,0.42266
0.296682,0.446439
0.383711,0.470154
0.264627,0.413365
0.309398,0.425904
0.347831,0.404434
0.322872,0.374786
0.316835,0.43068
0.303205,0.512074
0.291064,0.521993
0.288388,0.437747
0.341264,0.487994
0.326179,0.439156
0.342148,0.465283
0.335747,0.523981
0.270442,0.495101
0.320006,0.403282
0.327727,0.455893
0.333591,0.459149
0.295203,0.454903
0.290212,0.463233
0.329187,0.36338
0.260472,0.420493
0.311217,0.543733
0.331477,0.550185
0.360123,0.378981
0.350249,0.478798
0.326507,0.40704
0.320915,0.518242
0.371109,0.440826
0.270875,0.414675
0.30247,0.44604
0.313668,0.425065
0.272251,0.434145
0.361178,0.494442
0.3261,0.413698
0.328654,0.458645
0.277773,0.364215
0.310542,0.442701
0.345732,0.381123
0.332615,0.36002
0.307731,0.401871
0.307667,0.434314
0.328269,0.470322
0.330619,0.476638
0.343304,0.382793
0.312649,0.451113
0.336758,0.468975
0.34144,0.443899
0.305273,0.471045
0.298878,0.379281
0.317116,0.502151
0.246597,0.489636
0.287989,0.442589
0.293997,0.332844
0.352819,0.423638
0.270625,0.4456
0.284423,0.466544
0.275833,0.367097
0.315862,0.351787
0.339934,0.40658
0.289931,0.382906
0.322682,0.424121
0.304033,0.413355
0.376869,0.420706
0.356962,0.546708
0.34514,0.460855
0.322353,0.318438
0.321193,0.416481
0.353094,0.49814
0.33773,0.523462
0.308069,0.379583
0.314474,0.449028
0.325785,0.450095
0.381155,0.486233
0.31486,0.417786
0.31671,0.465398
0.333036,0.339528
0.300612,0.413051
0.302686,0.534786
0.341459,0.475475
0.342517,0.40778
0.297134,0.461397
0.289248,0.459058
0.289267,0.455853
0.355314,0.50735
0.313132,0.521525
0.311549,0.452551
0.374406,0.434577
0.353131,0.476113
0.328833,0.347509
0.334377,0.366498
0.281638,0.429023
0.301262,0.474176
0.323372,0.470304
0.383166,0.301282
0.330689,0.380418
0.32998,0.52253
0.311367,0.452234
0.344621,0.417347
0.324573,0.560522
0.293086,0.457966
0.32922,0.393392
0.337276,0.388596
0.302787,0.437242
0.309073,0.52253
0.265077,0.361866
0.294972,0.450666
0.308262,0.438763
0.278045,0.447313
0.328773,0.327503
0.342295,0.438763
0.31011,0.372307
0.351423,0.41247
0.314778,0.46216
0.282212,0.406658
0.332378,0.381937
0.331518,0.488044
0.317981,0.389424
0.280088,0.448607
0.317378,0.43543
0.353821,0.420128
0.297066,0.456999
0.350919,0.442649
0.332584,0.336133
0.330226,0.500171
0.313287,0.435196
0.309774,0.447331
0.317596,0.476417
0.311451,0.354507
0.276355,0.525478
0.320637,0.483581
0.318055,0.450685
0.308215,0.389424
0.30243,0.459759
0.288183,0.465283
0.328002,0.484174
0.32755,0.390548
0.328364,0.570794
0.319584,0.489952
0.338269,0.541749
0.31258,0.405182
0.296854,0.504872
0.32669,0.386149
0.269249,0.420706
0.29792,0.50013
0.313168,0.429783
0.343547,0.465528
0.309624,0.469673
0.293094,0.43026
0.330163,0.484318
0.340348,0.393938
0.350525,0.510713
0.351288,0.519595
0.322492,0.471359
0.331178,0.561757
0.333528,0.419537
0.333336,0.462638
0.351498,0.391336
0.306247,0.461397
0.34166,0.318971
0.297882,0.532749
0.283123,0.467335
0.290593,0.413508
0.327112,0.459058
0.309744,0.460373
0.369527,0.471359
0.345436,0.405978
0.299617,0.532916
0.321295,0.412354
0.343442,0.52509
0.284191,0.413909
0.326962,0.360333
0.303544,0.455007
0.360302,0.476102
0.27354,0.527194
0.297863,0.391003
0.308304,0.42885
0.346197,0.417464
0.353528,0.384799
0.345473,0.516995
0.283091,0.538968
0.319797,0.409919
0.301113,0.392665
0.335517,0.45948
0.314527,0.480502
0.274842,0.567894
0.309109,0.452593
0.279091,0.390813
0.310215,0.559853
0.313567,0.419537
0.341497,0.412846
0.338259,0.480828
0.267396,0.483934
0.329158,0.384813
0.341695,0.504216
0.26811,0.417705
0.328523,0.421259
0.297815,0.419579
0.338564,0.404234
0.327393,0.42074
0.349248,0.432453
0.296723,0.343409
0.343163,0.406535
0.29778,0.440829
0.320954,0.421222
0.341577,0.418248
0.298809,0.368399
0.274136,0.436699
0.294333,0.440177
0.338178,0.433466
0.354477,0.497021
0.311425,0.448832
0.324269,0.461916
0.297343,0.429305
0.315084,0.406797
0.305294,0.448832
0.321446,0.380698
0.301012,0.444843
0.30912,0.429443
0.288698,0.515136
0.29935,0.445223
0.336798,0.463371
0.304983,0.446753
0.331825,0.454021
0.358217,0.443331
0.297057,0.402016
0.2763,0.491647
0.340893,0.419671
0.344937,0.402971
0.311908,0.507416
0.322039,0.465484
0.347756,0.386041
0.326437,0.382497
0.341762,0.424454
0.374743,0.464275
0.338948,0.498807
0.329036,0.533744
0.34423,0.494758
0.336328,0.477122
0.285647,0.332359
0.297803,0.527719
0.28317,0.424383
0.328767,0.457286
0.347157,0.448832
0.331711,0.451113
0.309315,0.588716
0.303278,0.417833
0.345959,0.367285
0.342793,0.392671
0.372292,0.431945
0.303175,0.468285
0.306887,0.262059
0.299411,0.531413
0.28759,0.477832
0.328042,0.425875
0.288256,0.472355
0.289117,0.462393
0.347463,0.375351
0.381482,0.453084
0.32134,0.47716
0.301312,0.423423
0.329163,0.411527
0.296548,0.442716
0.351467,0.344713
0.308628,0.457897
0.263025,0.540663
0.300241,0.443882
0.287949,0.455215
0.366342,0.445581
0.309963,0.45256
0.295652,0.442182
0.337161,0.476893
0.314031,0.441429
0.348474,0.388151
0.384951,0.304345
0.331801,0.580927
0.315926,0.436322
0.308689,0.437826
0.336994,0.543278
0.316349,0.38465
0.26054,0.503648
0.285625,0.419883
0.309104,0.437522
0.310027,0.428903
0.299584,0.388115
0.329881,0.467883
0.328235,0.460161
0.317085,0.4059
0.341057,0.453869
0.344878,0.567555
0.31717,0.417354
0.328897,0.472501
0.358035,0.409693
0.331337,0.519071
0.311217,0.419487
0.275433,0.469317
0.298027,0.436188
0.328882,0.469973
0.336237,0.450392
0.341954,0.494986
0.324899,0.492459
0.312584,0.385024
0.331731,0.456565
0.281481,0.472077
0.335993,0.410518
0.37487,0.437522
0.286988,0.421333
0.383851,0.390357
0.301512,0.631311
0.278566,0.523018
0.327593,0.410407
0.375544,0.354432
0.306528,0.445206
0.359162,0.51868
0.361644,0.430106
0.31107,0.496631
0.280184,0.484541
0.337208,0.415213
0.319704,0.475692
0.31515,0.558607
0.313884,0.577186
0.336707,0.406669
0.30572,0.466292
0.331441,0.480288
0.337988,0.455671
0.258331,0.459058
0.350267,0.502678
0.325417,0.372642
0.358916,0.397359
0.304486,0.450788
0.364366,0.521598
0.298361,0.488516
0.312938,0.444854
0.306564,0.382032
0.323176,0.455387
0.291219,0.491894
0.336024,0.405675
0.331289,0.408337
0.29776,0.443995
0.293851,0.439875
0.308965,0.358789
0.328534,0.414098
0.325761,0.480828
0.300422,0.493941
0.35954,0.528522
0.297135,0.4344
0.335918,0.450685
0.319665,0.429901
0.30889,0.432672
0.323034,0.563029
0.298341,0.397151
0.336495,0.555503
0.337495,0.463079
0.318033,0.532018
0.340555,0.487823
0.278905,0.497324
0.300279,0.339065
0.353049,0.427173
0.351501,0.380565
0.317783,0.480463
0.251537,0.40672
0.328572,0.479586
0.343952,0.47563
0.32965,0.433221
0.305779,0.495255
0.362823,0.470617
0.292203,0.446347
0.363627,0.484666
0.332636,0.363547
0.311741,0.394578
0.302027,0.44358
0.309935,0.45269
0.337417,0.521025
0.29849,0.386334
0.272271,0.407378
0.347064,0.450685
0.33903,0.489962
0.318211,0.455909
0.315252,0.430108
0.302182,0.34087
0.285258,0.379693
0.338589,0.516854
0.27657,0.380249
0.343476,0.387943
0.315542,0.3393
0.272479,0.353253
0.269763,0.413599
0.319016,0.498807
0.339457,0.532518
0.307806,0.43338
0.372515,0.515985
0.286285,0.490397
0.309474,0.362365
0.306438,0.420493
0.349708,0.445671
0.316699,0.566083
0.328716,0.392205
0.355801,0.528364
0.364503,0.420198
0.310412,0.436322
0.353392,0.413394
0.363057,0.388292
0.346906,0.35127
0.340441,0.41681
0.34306,0.446973
0.332609,0.389888
0.347656,0.40176
0.37482,0.429443
0.318036,0.455909
0.339242,0.376113
0.33631,0.410624
0.339478,0.385175
0.345735,0.419126
0.351476,0.456766
0.312664,0.458677
0.30131,0.513653
0.346236,0.41477
0.349638,0.426159
0.353942,0.407646
0.280595,0.541552
0.366773,0.388354
0.28346,0.357355
0.318319,0.426113
0.296232,0.492459
0.336176,0.442182
0.366676,0.417481
0.33684,0.433468
0.296479,0.416994
0.332089,0.443178
0.340605,0.398766
0.284823,0.407324
0.360712,0.397576
0.361724,0.409889
0.28485,0.479126
0.36528,0.453366
0.313342,0.454767
0.323066,0.400015
0.304969,0.460161
0.33207,0.426382
0.314528,0.473071
0.342713,0.455769
0.277253,0.509234
0.318444,0.33846
0.336186,0.463852
0.302552,0.479714
0.349892,0.405394
0.302157,0.446126
0.332377,0.384831
0.315516,0.506976
0.310041,0.467614
0.254161,0.444994
0.311927,0.437901
0.328652,0.382315
0.307433,0.391866
0.302122,0.491816
0.363881,0.420128
0.333601,0.459376
0.376455,0.447351
0.333911,0.429901
0.337429,0.375075
0.359231,0.442265
0.345779,0.492445
0.323171,0.369933
0.32483,0.521025
0.313154,0.361933
0.35267,0.406299
0.317626,0.420408
0.276336,0.4015
0.267513,0.327066
0.342478,0.481726
0.275279,0.455189
0.316435,0.468935
0.320884,0.413355
0.28567,0.44328
0.327431,0.537919
0.306309,0.472704
0.297006,0.354161
0.353937,0.460393
0.30882,0.446347
0.361741,0.471363
0.358249,0.446953
0.31213,0.563877
0.331296,0.461495
0.34262,0.406658
0.284278,0.421448
0.323487,0.444012
0.304353,0.532345
0.322775,0.385129
0.370743,0.532318
0.337766,0.388235
0.318686,0.429368
0.283989,0.397515
0.318559,0.438676
0.328522,0.416972
0.321196,0.500603
0.283439,0.479586
0.286153,0.380561
