CPY,JCR_IF,FCR
0.333333333,3.203,9.046193182
0.333333333,3.203,2.9908
0.333333333,3.214,11.75730435
0.333333333,3.22,3.61555
0.333333333,3.225,5.164869565
0.333333333,3.225,4.9384
0.333333333,3.225,3.807958333
0.333333333,3.225,3.635038462
0.333333333,3.226,6.988259259
0.333333333,3.226,5.663611111
0.333333333,3.226,5.596358491
0.333333333,3.226,5.419
0.333333333,3.226,4.335777778
0.333333333,3.226,3.226
0.333333333,3.252,3.252
0.333333333,3.258,9.59277381
0.333333333,3.258,6.317264706
0.333333333,3.276,8.211975
0.333333333,3.278,3.278
0.333333333,3.287,11.05452632
0.333333333,3.295,3.614730769
0.333333333,3.319,8.412481481
0.333333333,3.319,9.616703704
0.333333333,3.321,6.497211538
0.333333333,3.372,8.619943662
0.333333333,3.391,8.152945946
0.333333333,3.4,15.1095
0.333333333,3.403,11.14491429
0.333333333,3.408,8.881174603
0.333333333,3.415,3.885
0.333333333,3.431,9.048590909
0.333333333,3.431,6.97252
0.333333333,3.431,4.188947368
0.333333333,3.462,5.354325581
0.333333333,3.483,6.001
0.333333333,3.521,3.521
0.333333333,3.541,5.247855769
0.333333333,3.554,4.2425
0.333333333,3.571,9.688238095
0.333333333,3.571,3.571
0.333333333,3.581,8.253214286
0.333333333,3.581,5.295835821
0.333333333,3.589,12.5942
0.333333333,3.609,4.656
0.333333333,3.633,6.9466
0.333333333,3.633,5.704375
0.333333333,3.656,10.145
0.333333333,3.672,4.497410256
0.333333333,3.685,5.297931034
0.333333333,3.7,9.414444444
0.333333333,3.73,6.906416667
0.333333333,3.769,8.422728972
0.333333333,3.79,3.79
0.333333333,3.795,8.136375
0.333333333,3.811,12.77483333
0.333333333,3.817,12.17348333
0.333333333,3.824,8.32947619
0.333333333,3.824,5.509
0.333333333,3.833,5.816671053
0.333333333,3.863,10.14797368
0.333333333,3.871,5.816166667
0.333333333,3.893,4.569642857
0.333333333,3.922,11.32625
0.333333333,3.922,9.777054054
0.333333333,3.922,5.951691057
0.333333333,3.931,9.30122973
0.333333333,3.94,8.5112
0.333333333,3.94,8.485888889
0.333333333,3.94,7.318432432
0.333333333,3.993,9.123
0.333333333,3.999,8.314573171
0.333333333,3.999,7.315077778
0.333333333,4.031,4.413153846
0.333333333,4.089,9.185352941
0.333333333,4.101,7.949034483
0.333333333,4.115,5.485923077
0.333333333,4.123,7.756772727
0.333333333,4.148,10.52265
0.333333333,4.148,4.0082
0.333333333,4.153,9.230541667
0.333333333,4.2,16.99756731
0.333333333,4.202,7.905230769
0.333333333,4.209,7.621571429
0.333333333,4.219,4.219
0.333333333,4.219,4.219
0.333333333,4.22,7.231565217
0.333333333,4.222,10.24773913
0.333333333,4.231,7.813118812
0.333333333,4.236,14.48171429
0.333333333,4.236,3.966090909
0.333333333,4.242,8.372
0.333333333,4.25,7.818036145
0.333333333,4.276,5.695675
0.333333333,4.313,9.435909091
0.333333333,4.319,5.990090909
0.333333333,4.346,11.03427273
0.333333333,4.351,12.0328
0.333333333,4.351,10.18346667
0.333333333,4.351,9.900294118
0.333333333,4.351,6.306576923
0.333333333,4.351,5.982375
0.333333333,4.351,4.351
0.333333333,4.352,4.316604651
0.333333333,4.357,9.383980769
0.333333333,4.357,8.489
0.333333333,4.357,7.758034483
0.333333333,4.357,5.570285714
0.333333333,4.357,4.7584
0.333333333,4.357,4.357
0.333333333,4.371,4.373
0.333333333,4.395,7.287272727
0.333333333,4.398,8.587642857
0.333333333,4.403,4.5095
0.333333333,4.451,9.481066667
0.333333333,4.451,6.09125
0.333333333,4.458,4.406035714
0.333333333,4.481,4.97476087
0.333333333,4.531,6.520929825
0.333333333,4.559,11.28387681
0.333333333,4.586,7.747839506
0.333333333,4.757,8.050857143
0.333333333,4.802,5.543433333
0.333333333,4.814,8.838565217
0.333333333,4.887,11.45116667
0.333333333,4.89,9.02818
0.333333333,4.909,15.13668421
0.333333333,4.926,14.07510169
0.333333333,4.973,5.9225625
0.333333333,5.15,12.598375
0.333333333,5.15,7.1578
0.333333333,5.155,11.07773684
0.333333333,5.214,9.832588235
0.333333333,5.218,4.107909091
0.333333333,5.328,7.7445
0.333333333,5.328,5.463736842
0.333333333,5.351,8.582266667
0.333333333,5.363,7.614975904
0.333333333,5.363,7.169424242
0.333333333,5.382,7.038902439
0.333333333,5.42,5.42
0.333333333,5.511,4.812823529
0.333333333,5.599,3.436583333
0.333333333,5.632,5.854418182
0.333333333,5.636,7.244363636
0.333333333,5.646,11.78326667
0.333333333,5.646,6.4003125
0.333333333,5.69,7.97816129
0.333333333,5.799,10.12835135
0.333333333,6.202,14.71841667
0.333333333,6.239,8.987756757
0.333333333,6.255,6.964294118
0.333333333,6.256,5.679454545
0.333333333,6.368,3.848055556
0.333333333,6.482,8.980410256
0.333333333,6.495,8.346222222
0.333333333,6.516,10.37465217
0.333333333,6.516,6.647
0.333333333,6.562,13.39442857
0.333333333,6.575,8.396882353
0.333333333,6.575,7.554321429
0.333333333,6.582,7.128811321
0.333333333,6.635,10.193792
0.333333333,6.702,6.964045455
0.333333333,6.747,11.374625
0.333333333,6.791,6.316333333
0.333333333,6.829,8.6399869
0.333333333,7.178,10.416
0.333333333,7.19,8.528916667
0.333333333,7.386,12.12293651
0.333333333,7.467,5.506714286
0.333333333,7.479,10.61519672
0.333333333,7.479,5.986666667
0.333333333,8.099,7.664442623
0.333333333,8.172,8.172
0.333333333,8.505,4.765
0.333333333,9.432,12.25266667
0.333333333,9.432,12.2491875
0.333333333,9.432,7.25185
0.333333333,9.643,7.995518519
0.333333333,9.872,11.9634
0.333333333,9.872,9.872
0.333333333,10.232,7.528844444
0.333333333,10.555,13.15193023
0.333333333,10.94,5.869129032
0.333333333,12.303,8.034
0.333333333,12.899,11.90416
0.333333333,13.75,9.092756705
0.333333333,13.75,8.187019155
0.333333333,16.854,8.691426667
0.333333333,47.05,10.26762003
0.375,0.413,6.325206186
0.375,0.578,9.115657895
0.375,0.642,7.651336898
0.375,0.953,9.068
0.375,0.978,5.34955102
0.375,1.012,10.00053425
0.375,1.012,8.249849057
0.375,1.012,4.73836
0.375,1.105,3.359272477
0.375,1.149,2.688419355
0.375,1.196,7.003092784
0.375,1.336,9.071894737
0.375,1.377,8.765485714
0.375,1.392,8.640424528
0.375,1.392,4.979769231
0.375,1.392,4.635172414
0.375,1.427,5.97
0.375,1.439,3.685857143
0.375,1.576,5.205987013
0.375,1.645,6.625682927
0.375,1.693,5.285666667
0.375,1.701,9.154379747
0.375,1.721,6.197552
0.375,1.73,2.522627907
0.375,1.747,5.66544186
0.375,1.812,4.970727273
0.375,1.829,1.942857143
0.375,1.874,4.518658683
0.375,1.894,3.097176471
0.375,1.931,3.26626087
0.375,2,7.48014
0.375,2.012,8.1385
0.375,2.107,6.231014493
0.375,2.218,2.751583333
0.375,2.277,2.9365
0.375,2.333,2.333
0.375,2.364,2.880387097
0.375,2.375,7.656358491
0.375,2.375,5.862830189
0.375,2.375,5.705583333
0.375,2.464,6.964027027
0.375,2.484,5.487507463
0.375,2.502,8.740390244
0.375,2.508,5.76126087
0.375,2.508,4.199805556
0.375,2.531,5.431691358
0.375,2.547,5.492176471
0.375,2.571,6.971861111
0.375,2.583,3.218333333
0.375,2.657,5.286921053
0.375,2.827,4.437071429
0.375,2.84,4.798783784
0.375,2.904,6.642980392
0.375,2.926,7.21474
0.375,2.992,3.307910927
0.375,3.071,7.91447541
0.375,3.071,4.641205882
0.375,3.226,9.418880952
0.375,3.228,8.544657895
0.375,3.278,12.71000459
0.375,3.278,10.03670732
0.375,3.327,10.07344068
0.375,3.474,8.150360656
0.375,3.474,5.942903226
0.375,3.539,6.546116279
0.375,3.539,3.940088235
0.375,3.55,7.793235294
0.375,3.84,10.69861702
0.375,3.84,3.704210526
0.375,3.923,9.272076923
0.375,4.008,13.69954167
0.375,4.008,4.938034483
0.375,4.276,11.90110897
0.375,4.335,4.280469388
0.375,4.346,3.982636364
0.375,4.857,5.693225806
0.375,5.005,9.548924051
0.375,5.08,10.71903571
0.375,5.151,6.602976744
0.375,5.742,5.742
0.375,6.355,7.715911765
0.375,6.355,7.623534483
0.375,6.355,6.137884615
0.375,6.355,5.728131579
0.375,6.903,9.370792453
0.375,6.903,8.318903226
0.375,6.917,10.13801493
0.375,7.26,5.902055556
0.375,12.563,7.258090909
0.375,13.868,11.39672519
0.375,21.713,7.523888889
0.4,0.52,3.943363636
0.4,0.626,1.6585
0.4,0.645,8.154694444
0.4,0.706,4.433125
0.4,0.744,6.045344262
0.4,0.953,1.501
0.4,1.15,5.897789474
0.4,1.17,3.202428571
0.4,1.276,2.3466
0.4,1.333,1.842444444
0.4,1.396,8.229235294
0.4,1.432,10.22975
0.4,1.432,5.559815789
0.4,1.433,16.48979412
0.4,1.451,3.865469697
0.4,1.494,2.712708333
0.4,1.587,1.909933333
0.4,1.622,5.413076923
0.4,1.701,2.733125
0.4,1.756,4.292904762
0.4,1.782,5.816095238
0.4,1.816,10.44353535
0.4,1.884,2.613142857
0.4,1.897,9.5939375
0.4,1.897,4.256448276
0.4,1.947,8.3404375
0.4,1.964,8.124842857
0.4,2.022,5.4183125
0.4,2.022,4.569280374
0.4,2.055,7.8016
0.4,2.062,9.387586207
0.4,2.071,9.075516129
0.4,2.085,4.494137931
0.4,2.085,4.239146341
0.4,2.122,10.52872973
0.4,2.122,4.408066667
0.4,2.141,8.381214286
0.4,2.203,6.210555556
0.4,2.207,2.459142857
0.4,2.295,5.146391304
0.4,2.327,7.982924528
0.4,2.329,4.0461
0.4,2.376,3.560882404
0.4,2.387,3.2956
0.4,2.389,14.45761053
0.4,2.389,8.037111111
0.4,2.407,7.241027027
0.4,2.422,4.576772727
0.4,2.489,7.599076923
0.4,2.578,6.29979661
0.4,2.604,8.915323529
0.4,2.626,5.314977778
0.4,2.636,3.563277876
0.4,2.662,2.662
0.4,2.749,7.6372
0.4,2.749,7.408452381
0.4,2.802,4.135356164
0.4,2.817,8.042953125
0.4,3.084,14.92239683
0.4,3.102,6.255190476
0.4,3.102,4.0265
0.4,3.108,7.712133333
0.4,3.135,8.952065789
0.4,3.168,3.176677419
0.4,3.175,4.187230769
0.4,3.181,5.685045455
0.4,3.207,4.3504
0.4,3.212,4.999095238
0.4,3.263,7.564177778
0.4,3.263,6.205212121
0.4,3.368,10.07379592
0.4,3.368,6.174542857
0.4,3.368,4.532909091
0.4,3.368,3.982738095
0.4,3.528,3.667681818
0.4,3.543,10.37756604
0.4,3.551,7.40756
0.4,3.561,5.381123077
0.4,3.64,5.642590164
0.4,3.663,6.803340426
0.4,3.664,5.26647619
0.4,3.674,9.733026316
0.4,3.677,9.276894737
0.4,3.709,3.055533333
0.4,3.752,10.73958333
0.4,3.761,5.789641447
0.4,3.857,5.466266667
0.4,3.959,7.507421053
0.4,3.973,7.296066667
0.4,3.973,3.973
0.4,3.982,5.29572093
0.4,3.994,10.20360169
0.4,4.001,4.018307692
0.4,4.003,9.898861111
0.4,4.003,7.764324324
0.4,4.004,12.9317619
0.4,4.026,10.32594737
0.4,4.128,8.997
0.4,4.203,5.43725
0.4,4.214,8.528694118
0.4,4.23,12.05307831
0.4,4.362,8.671363636
0.4,4.49,7.219179487
0.4,4.642,9.758216667
0.4,4.642,2.925
0.4,4.741,7.870852941
0.4,4.802,4.802
0.4,5.039,4.210571429
0.4,5.045,6.012884615
0.4,5.141,8.213705882
0.4,5.231,4.492294118
0.4,5.332,9.166666667
0.4,5.484,9.8584
0.4,5.581,10.08984211
0.4,5.862,6.254322581
0.4,5.915,4.12988
0.4,6.004,8.106606061
0.4,6.068,15.70757778
0.4,6.068,13.99658974
0.4,6.068,6.768183673
0.4,6.068,6.068
0.4,6.44,11.7217451
0.4,6.954,9.564742857
0.4,7.672,7.608938272
0.4,7.672,3.565473684
0.4,9.721,8.883028571
0.428571429,0.443,6.512647727
0.428571429,0.635,4.818362069
0.428571429,0.759,2.206631579
0.428571429,0.875,5.753125
0.428571429,1.116,4.926608696
0.428571429,1.14,6.502182482
0.428571429,1.194,5.753571429
0.428571429,1.207,1.1125
0.428571429,1.286,2.9978
0.428571429,1.338,7.956606897
0.428571429,1.426,9.592132653
0.428571429,1.456,3.38835
0.428571429,1.553,4.510733333
0.428571429,1.569,4.759015385
0.428571429,1.569,2.792622222
0.428571429,1.569,2.668081081
0.428571429,1.589,4.266392857
0.428571429,1.604,6.529978261
0.428571429,1.695,10.15574576
0.428571429,1.695,8.580582278
0.428571429,1.695,6.972335938
0.428571429,1.695,6.319625
0.428571429,1.706,2.648222222
0.428571429,1.741,3.619878049
0.428571429,1.75,11.50245455
0.428571429,1.769,10.20518182
0.428571429,1.769,6.33275
0.428571429,1.794,12.77994318
0.428571429,1.818,7.292323529
0.428571429,1.886,3.086967742
0.428571429,1.956,7.540308317
0.428571429,1.971,4.315
0.428571429,1.971,3.814736842
0.428571429,1.997,3.541
0.428571429,2.012,8.316648649
0.428571429,2.04,6.815285714
0.428571429,2.147,3.593903226
0.428571429,2.175,7.421979798
0.428571429,2.175,4.5015
0.428571429,2.208,7.21033871
0.428571429,2.231,6.981638889
0.428571429,2.231,5.549068493
0.428571429,2.235,11.11485915
0.428571429,2.251,10.36775706
0.428571429,2.272,4.766922222
0.428571429,2.286,5.37609434
0.428571429,2.301,12.92761111
0.428571429,2.391,7.515089744
0.428571429,2.391,3.6035
0.428571429,2.415,3.445515625
0.428571429,2.459,2.972806452
0.428571429,2.47,5.465366667
0.428571429,2.474,9.812327586
0.428571429,2.478,5.19124
0.428571429,2.485,3.202470588
0.428571429,2.49,5.890322314
0.428571429,2.506,8.394511111
0.428571429,2.506,4.90673494
0.428571429,2.545,6.049647059
0.428571429,2.577,5.40793633
0.428571429,2.587,4.548833333
0.428571429,2.641,7.088793103
0.428571429,2.67,6.58916129
0.428571429,2.678,15.041
0.428571429,2.695,6.91444335
0.428571429,2.695,4.952896
0.428571429,2.747,10.01189437
0.428571429,2.747,4.214628571
0.428571429,2.831,2.219304348
0.428571429,3,5.691942826
0.428571429,3.096,5.139263158
0.428571429,3.41,5.282263158
0.428571429,3.496,7.822857143
0.428571429,3.507,9.854957746
0.428571429,3.508,3.998347368
0.428571429,3.508,3.197428571
0.428571429,3.591,10.80974
0.428571429,3.617,6.389208333
0.428571429,3.618,7.575268293
0.428571429,3.625,6.734731707
0.428571429,3.645,8.301736842
0.428571429,3.838,7.084931034
0.428571429,3.848,9.213724138
0.428571429,3.848,7.388175676
0.428571429,3.848,5.939675
0.428571429,3.851,8.112909091
0.428571429,3.853,8.641386364
0.428571429,3.933,10.38239655
0.428571429,3.942,10.02515493
0.428571429,4.005,4.605901961
0.428571429,4.148,5.410205882
0.428571429,4.307,10.96578571
0.428571429,4.412,7.34025
0.428571429,4.507,9.992712821
0.428571429,4.953,9.493772727
0.428571429,5.064,8.717125
0.428571429,5.178,6.050684211
0.428571429,5.178,5.895058824
0.428571429,5.229,5.931641509
0.428571429,5.417,8.116072727
0.428571429,5.854,7.650647059
0.428571429,6.002,5.50902027
0.428571429,6.019,8.275711538
0.428571429,6.02,5.299409091
0.428571429,6.02,5.214870968
0.428571429,6.02,4.520162162
0.428571429,7.419,7.802202532
0.428571429,10.231,13.6555
0.428571429,11.632,9.7645
0.428571429,11.632,7.890508772
0.428571429,14.864,13.57334066
0.444444444,0.704,4.612810811
0.444444444,0.816,4.288842105
0.444444444,0.979,3.443285714
0.444444444,1.098,3.081714286
0.444444444,1.113,7.43533871
0.444444444,1.134,10.04195
0.444444444,1.324,9.389096774
0.444444444,1.398,1.597791667
0.444444444,1.409,3.530162162
0.444444444,1.409,2.203590909
0.444444444,1.42,3.481702703
0.444444444,1.421,2.247645161
0.444444444,1.511,5.072915254
0.444444444,1.526,5.57888
0.444444444,1.558,8.321510638
0.444444444,1.566,5.058941176
0.444444444,1.618,11.19812037
0.444444444,1.618,8.66565
0.444444444,1.618,7.013642857
0.444444444,1.71,4.534295918
0.444444444,1.718,5.64009375
0.444444444,1.728,6.40376087
0.444444444,1.856,2.259777778
0.444444444,1.892,10.05079412
0.444444444,1.892,7.43693865
0.444444444,1.892,5.415394077
0.444444444,1.892,4.397966667
0.444444444,1.958,6.8336
0.444444444,1.958,6.400189189
0.444444444,1.967,11.30925735
0.444444444,2.005,1.44225
0.444444444,2.027,5.175207547
0.444444444,2.046,6.726920792
0.444444444,2.14,7.544779874
0.444444444,2.182,7.46582
0.444444444,2.208,9.535
0.444444444,2.208,7.609741176
0.444444444,2.258,2.286
0.444444444,2.338,7.052477612
0.444444444,2.352,6.314973684
0.444444444,2.383,4.479
0.444444444,2.474,9.886276596
0.444444444,2.503,7.843354839
0.444444444,2.512,5.649835123
0.444444444,2.611,5.060807692
0.444444444,2.685,7.584294643
0.444444444,2.754,11.42418182
0.444444444,2.806,6.153275862
0.444444444,2.824,5.116648148
0.444444444,2.827,13.22492683
0.444444444,2.836,11.7688
0.444444444,2.836,9.283065574
0.444444444,2.905,5.446166667
0.444444444,2.915,10.65424324
0.444444444,3.064,6.492366412
0.444444444,3.102,8.028789474
0.444444444,3.145,6.699532258
0.444444444,3.145,6.683815603
0.444444444,3.208,4.874933333
0.444444444,3.236,5.491954955
0.444444444,3.313,4.61
0.444444444,3.319,6.127692308
0.444444444,3.391,11.01092727
0.444444444,3.391,9.643614035
0.444444444,3.547,4.121674419
0.444444444,3.603,5.037938462
0.444444444,3.609,10.12788889
0.444444444,3.787,8.16945625
0.444444444,3.838,7.317416667
0.444444444,3.876,3.740428571
0.444444444,3.922,9.394722222
0.444444444,3.922,9.300583333
0.444444444,3.922,6.820704545
0.444444444,3.922,5.092514706
0.444444444,3.922,4.54456
0.444444444,4.012,9.569756757
0.444444444,4.031,4.663016393
0.444444444,4.101,7.649217391
0.444444444,4.175,10.10797619
0.444444444,4.337,6.74572093
0.444444444,4.782,7.674395564
0.444444444,4.82,5.217
0.444444444,6.482,8.338891892
0.444444444,6.482,6.539011364
0.444444444,6.482,6.041369434
0.444444444,6.702,14.80482051
0.5,0.015,4.883588235
0.5,0.563,8.914
0.5,0.563,5.614958333
0.5,0.579,5.09185
0.5,0.606,8.668782609
0.5,0.606,5.200945946
0.5,0.624,5.25647619
0.5,0.643,1.0582
0.5,0.646,7.107067416
0.5,0.646,5.611764706
0.5,0.686,11.08268293
0.5,0.688,2.842909091
0.5,0.697,1.0535
0.5,0.707,9.429714286
0.5,0.707,8.138837209
0.5,0.707,5.63388
0.5,0.717,4.876088435
0.5,0.748,3.932
0.5,0.761,4.059558824
0.5,0.782,10.5218
0.5,0.79,5.429863636
0.5,0.805,1.598846154
0.5,0.811,5.124290323
0.5,0.879,14.6014
0.5,0.879,2.218777778
0.5,0.927,3.986545455
0.5,0.933,2.165037037
0.5,0.969,7.513280702
0.5,0.988,2.807533333
0.5,0.993,2.578235294
0.5,1.007,6.577261682
0.5,1.022,9.349689655
0.5,1.06,2.986818182
0.5,1.061,13.69024074
0.5,1.084,1.084
0.5,1.089,5.106542056
0.5,1.094,7.944956522
0.5,1.108,1.812473684
0.5,1.113,12.21859474
0.5,1.115,9.460804878
0.5,1.13,2.798409091
0.5,1.132,3.044340426
0.5,1.134,7.762055556
0.5,1.154,1.154
0.5,1.159,10.2158
0.5,1.171,3.7408
0.5,1.205,3.896307692
0.5,1.207,3.885407407
0.5,1.208,5.652421053
0.5,1.211,4.392576923
0.5,1.214,6.082313433
0.5,1.224,5.830942029
0.5,1.243,3.413962963
0.5,1.247,9.889190476
0.5,1.262,3.220563218
0.5,1.272,3.045214286
0.5,1.273,8.193392638
0.5,1.285,1.285
0.5,1.304,5.205196262
0.5,1.306,6.565235294
0.5,1.316,5.833666667
0.5,1.317,10.28143478
0.5,1.322,5.971669811
0.5,1.333,3.475333333
0.5,1.338,6.459964912
0.5,1.339,12.14364286
0.5,1.344,1.344
0.5,1.356,8.186454545
0.5,1.357,2.258
0.5,1.358,6.913411765
0.5,1.361,4.764586207
0.5,1.37,3.63684
0.5,1.379,6.219714286
0.5,1.379,5.525679245
0.5,1.379,4.80321875
0.5,1.389,10.24485714
0.5,1.395,8.710376812
0.5,1.4,4.266634615
0.5,1.403,3.0978
0.5,1.411,9.668042553
0.5,1.417,3.684453333
0.5,1.418,6.679424242
0.5,1.424,2.769153846
0.5,1.426,2.871944444
0.5,1.427,7.544586207
0.5,1.438,2.28725
0.5,1.439,3.938703704
0.5,1.439,2.757171053
0.5,1.462,2.542235294
0.5,1.463,4.039224138
0.5,1.467,11.69580556
0.5,1.467,1.467
0.5,1.474,11.60040625
0.5,1.482,4.665068966
0.5,1.482,4.46444
0.5,1.489,3.955875
0.5,1.502,8.511540984
0.5,1.506,5.869536585
0.5,1.507,3.306965686
0.5,1.513,4.163688235
0.5,1.533,3.648772727
0.5,1.536,6.2416
0.5,1.543,4.475925926
0.5,1.554,4.081344828
0.5,1.558,3.75865
0.5,1.558,1.558
0.5,1.559,11.01663529
0.5,1.563,12.00842
0.5,1.564,5.248625
0.5,1.564,1.832666667
0.5,1.582,4.962176471
0.5,1.583,2.195708333
0.5,1.584,9.278428571
0.5,1.593,3.991588235
0.5,1.606,1.606
0.5,1.609,3.185611765
0.5,1.615,4.516785714
0.5,1.62,1.62
0.5,1.621,6.727142857
0.5,1.626,20.37487179
0.5,1.626,12.92914286
0.5,1.626,10.44845578
0.5,1.626,4.8765625
0.5,1.628,2.4685
0.5,1.637,3.974697674
0.5,1.64,9.148333333
0.5,1.644,6.806367347
0.5,1.644,3.96756
0.5,1.644,2.374181818
0.5,1.646,1.646
0.5,1.649,8.28684
0.5,1.649,7.79751773
0.5,1.654,5.039767442
0.5,1.655,4.370855263
0.5,1.655,4.276893048
0.5,1.656,4.286361446
0.5,1.668,8.081881356
0.5,1.672,5.796147541
0.5,1.684,7.173
0.5,1.684,3.578301471
0.5,1.695,5.03225
0.5,1.703,4.426622449
0.5,1.717,6.194764706
0.5,1.717,2.524074074
0.5,1.717,2.485545455
0.5,1.72,8.918966667
0.5,1.728,9.614529412
0.5,1.735,6.0252
0.5,1.735,5.650266667
0.5,1.737,6.848518519
0.5,1.747,15.14165385
0.5,1.747,7.86657377
0.5,1.747,6.707423077
0.5,1.747,1.747
0.5,1.762,4.027625
0.5,1.763,4.039574468
0.5,1.764,1.63675
0.5,1.774,9.369361111
