PubMed ID,Total Citations,Citations per Year,Expected Citations per Year,Field Citation Rate,Relative Citation Ratio,NIH Percentile,Year,Title,Authors,Journal,Article?
23203987,480,432.83,7.87,8.40,54.98,99.9,2013,Ensembl 2013.,"Flicek, Paul; Ahmed, Ikhlak; Amode, M Ridwan; Barrell, Daniel; Beal, Kathryn; Brent, Simon; Carvalho-Silva, Denise; Clapham, Peter; Coates, Guy; Fairley, Susan; Fitzgerald, Stephen; Gil, Laurent; García-Girón, Carlos; Gordon, Leo; Hourlier, Thibaut; Hunt, Sarah; Juettemann, Thomas; Kähäri, Andreas K; Keenan, Stephen; Komorowska, Monika; Kulesha, Eugene; Longden, Ian; Maurel, Thomas; McLaren, William M; Muffato, Matthieu; Nag, Rishi; Overduin, Bert; Pignatelli, Miguel; Pritchard, Bethan; Pritchard, Emily; Riat, Harpreet Singh; Ritchie, Graham R S; Ruffier, Magali; Schuster, Michael; Sheppard, Daniel; Sobral, Daniel; Taylor, Kieron; Thormann, Anja; Trevanion, Stephen; White, Simon; Wilder, Steven P; Aken, Bronwen L; Birney, Ewan; Cunningham, Fiona; Dunham, Ian; Harrow, Jennifer; Herrero, Javier; Hubbard, Tim J P; Johnson, Nathan; Kinsella, Rhoda; Parker, Anne; Spudich, Giulietta; Yates, Andy; Zadissa, Amonida; Searle, Stephen M J",Nucleic Acids Res.,TRUE
23129628,24,11.38,5.06,6.42,2.25,78.3,2012,Estimating divergence times in large molecular phylogenies.,"Tamura, Koichiro; Battistuzzi, Fabia Ursula; Billing-Ross, Paul; Murillo, Oscar; Filipski, Alan; Kumar, Sudhir",Proc. Natl. Acad. Sci. U.S.A.,TRUE
23129635,17,8.06,7.00,9.33,1.15,55.3,2012,Background-dependent effects of polyglutamine variation in the Arabidopsis thaliana gene ELF3.,"Undurraga, Soledad Francisca; Press, Maximilian Oliver; Legendre, Matthieu; Bujdoso, Nora; Bale, Jacob; Wang, Hui; Davis, Seth J; Verstrepen, Kevin J; Queitsch, Christine",Proc. Natl. Acad. Sci. U.S.A.,TRUE
23136140,25,22.54,7.15,7.56,3.15,86.5,2013,Genetic susceptibility loci for subtypes of breast cancer in an African American population.,"Palmer, Julie R; Ruiz-Narvaez, Edward A; Rotimi, Charles N; Cupples, L Adrienne; Cozier, Yvette C; Adams-Campbell, Lucile L; Rosenberg, Lynn",Cancer Epidemiol. Biomarkers Prev.,TRUE
23254888,8,7.21,3.00,2.76,2.41,80.2,2013,Bioactivity and bioavailability of ginsenosides are dependent on the glycosidase activities of the A/J mouse intestinal microbiome defined by pyrosequencing.,"Niu, Tao; Smith, Diane L; Yang, Zhen; Gao, Song; Yin, Taijun; Jiang, Zhi-Hong; You, Ming; Gibbs, Richard A; Petrosino, Joseph F; Hu, Ming",Pharm. Res.,TRUE
23258891,149,70.65,7.18,9.59,9.84,98.2,2012,Evolutionary dynamics of gene and isoform regulation in Mammalian tissues.,"Merkin, Jason; Russell, Caitlin; Chen, Ping; Burge, Christopher B",Science,TRUE
23259840,19,17.13,5.08,5.17,3.37,87.8,2013,pH tuning of DNA translocation time through organically functionalized nanopores.,"Anderson, Brett N; Muthukumar, Murugappan; Meller, Amit",ACS Nano,TRUE
23209389,11,5.22,5.85,7.60,0.89,45.8,2012,Bioinformatics for the Human Microbiome Project.,"Gevers, Dirk; Pop, Mihai; Schloss, Patrick D; Huttenhower, Curtis",PLoS Comput. Biol.,TRUE
20186266,369,89.80,4.54,6.34,19.77,99.5,2010,Genome sequence of the pea aphid Acyrthosiphon pisum.,,PLoS Biol.,TRUE
23138292,104,49.31,6.75,8.96,7.30,96.8,2012,Assuring the quality of next-generation sequencing in clinical laboratory practice.,"Gargis, Amy S; Kalman, Lisa; Berry, Meredith W; Bick, David P; Dimmock, David P; Hambuch, Tina; Lu, Fei; Lyon, Elaine; Voelkerding, Karl V; Zehnbauer, Barbara A; Agarwala, Richa; Bennett, Sarah F; Chen, Bin; Chin, Ephrem L H; Compton, John G; Das, Soma; Farkas, Daniel H; Ferber, Matthew J; Funke, Birgit H; Furtado, Manohar R; Ganova-Raeva, Lilia M; Geigenmüller, Ute; Gunselman, Sandra J; Hegde, Madhuri R; Johnson, Philip L F; Kasarskis, Andrew; Kulkarni, Shashikant; Lenk, Thomas; Liu, C S Jonathan; Manion, Megan; Manolio, Teri A; Mardis, Elaine R; Merker, Jason D; Rajeevan, Mangalathu S; Reese, Martin G; Rehm, Heidi L; Simen, Birgitte B; Yeakley, Joanne M; Zook, Justin M; Lubin, Ira M",Nat. Biotechnol.,TRUE
23140825,30,27.05,4.78,4.82,5.66,94.9,2013,"Beyond gel electrophoresis: microfluidic separations, fluorescence burst analysis, and DNA stretching.","Dorfman, Kevin D; King, Scott B; Olson, Daniel W; Thomas, Joel D P; Tree, Douglas R",Chem. Rev.,FALSE
23144463,24,11.38,7.23,9.67,1.57,66.9,2012,The Wnt coreceptor Ryk regulates Wnt/planar cell polarity by modulating the degradation of the core planar cell polarity component Vangl2.,"Andre, Philipp; Wang, Qianyi; Wang, Na; Gao, Bo; Schilit, Arielle; Halford, Michael M; Stacker, Steven A; Zhang, Xuemin; Yang, Yingzi",J. Biol. Chem.,TRUE
23300412,7,3.32,7.50,10.07,0.44,23.7,2012,Chapter 6: Structural variation and medical genomics.,"Raphael, Benjamin J",PLoS Comput. Biol.,TRUE
23306801,11,9.92,5.91,6.13,1.68,69,2013,The arrival of genomic medicine to the clinic is only the beginning of the journey.,"Evans, James P; Khoury, Muin J",Genet. Med.,FALSE
23307558,16,14.43,7.83,8.35,1.84,72.2,2013,Rbm20 regulates titin alternative splicing as a splicing repressor.,"Li, Shijun; Guo, Wei; Dewey, Colin N; Greaser, Marion L",Nucleic Acids Res.,TRUE
23308248,12,10.82,6.60,6.93,1.64,68.3,2013,"Extent of linkage disequilibrium in the domestic cat, Felis silvestris catus, and its breeds.","Alhaddad, Hasan; Khan, Razib; Grahn, Robert A; Gandolfi, Barbara; Mullikin, James C; Cole, Shelley A; Gruffydd-Jones, Timothy J; Häggström, Jens; Lohi, Hannes; Longeri, Maria; Lyons, Leslie A",PLoS ONE,TRUE
23325432,123,110.91,8.94,9.63,12.41,98.8,2013,Dynamic DNA methylation across diverse human cell lines and tissues.,"Varley, Katherine E; Gertz, Jason; Bowling, Kevin M; Parker, Stephanie L; Reddy, Timothy E; Pauli-Behn, Florencia; Cross, Marie K; Williams, Brian A; Stamatoyannopoulos, John A; Crawford, Gregory E; Absher, Devin M; Wold, Barbara J; Myers, Richard M",Genome Res.,TRUE
23327571,9,8.12,6.13,6.39,1.32,60.5,2013,"Systems pharmacology meets predictive, preventive, personalized and participatory medicine.","Jenkins, Sherry L; Ma'ayan, Avi",Pharmacogenomics,FALSE
23275885,4,1.90,6.69,8.86,0.28,14.6,2012,Genetic control of vulval development in Caenorhabditis briggsae.,"Sharanya, Devika; Thillainathan, Bavithra; Marri, Sujatha; Bojanala, Nagagireesh; Taylor, Jon; Flibotte, Stephane; Moerman, Donald G; Waterston, Robert H; Gupta, Bhagwati P",G3 (Bethesda),TRUE
23281792,0,0.00,2.70,2.90,0.00,2,2012,TIGER: tiled iterative genome assembler.,"Wu, Xiao-Long; Heo, Yun; El Hajj, Izzat; Hwu, Wen-Mei; Chen, Deming; Ma, Jian",BMC Bioinformatics,TRUE
23289680,0,0.00,1.39,0.93,0.00,2,2012,What is unique about nanomedicine? The significance of the mesoscale.,"Khushf, George; Siegel, Ronald A",J Law Med Ethics,TRUE
23289688,3,1.42,6.03,7.87,0.24,11.9,2012,Handling worker and third-party exposures to nanotherapeutics during clinical trials.,"Ramachandran, Gurumurthy; Howard, John; Maynard, Andrew; Philbert, Martin",J Law Med Ethics,TRUE
23353650,136,122.63,6.65,6.99,18.43,99.5,2013,A large-scale evaluation of computational protein function prediction.,"Radivojac, Predrag; Clark, Wyatt T; Oron, Tal Ronnen; Schnoes, Alexandra M; Wittkop, Tobias; Sokolov, Artem; Graim, Kiley; Funk, Christopher; Verspoor, Karin; Ben-Hur, Asa; Pandey, Gaurav; Yunes, Jeffrey M; Talwalkar, Ameet S; Repo, Susanna; Souza, Michael L; Piovesan, Damiano; Casadio, Rita; Wang, Zheng; Cheng, Jianlin; Fang, Hai; Gough, Julian; Koskinen, Patrik; Törönen, Petri; Nokso-Koivisto, Jussi; Holm, Liisa; Cozzetto, Domenico; Buchan, Daniel W A; Bryson, Kevin; Jones, David T; Limaye, Bhakti; Inamdar, Harshal; Datta, Avik; Manjari, Sunitha K; Joshi, Rajendra; Chitale, Meghana; Kihara, Daisuke; Lisewski, Andreas M; Erdin, Serkan; Venner, Eric; Lichtarge, Olivier; Rentzsch, Robert; Yang, Haixuan; Romero, Alfonso E; Bhat, Prajwal; Paccanaro, Alberto; Hamp, Tobias; Kaßner, Rebecca; Seemayer, Stefan; Vicedo, Esmeralda; Schaefer, Christian; Achten, Dominik; Auer, Florian; Boehm, Ariane; Braun, Tatjana; Hecht, Maximilian; Heron, Mark; Hönigschmid, Peter; Hopf, Thomas A; Kaufmann, Stefanie; Kiening, Michael; Krompass, Denis; Landerer, Cedric; Mahlich, Yannick; Roos, Manfred; Björne, Jari; Salakoski, Tapio; Wong, Andrew; Shatkay, Hagit; Gatzmann, Fanny; Sommer, Ingolf; Wass, Mark N; Sternberg, Michael J E; Škunca, Nives; Supek, Fran; Bošnjak, Matko; Panov, Pan?e; Džeroski, Sašo; Šmuc, Tomislav; Kourmpetis, Yiannis A I; van Dijk, Aalt D J; ter Braak, Cajo J F; Zhou, Yuanpeng; Gong, Qingtian; Dong, Xinran; Tian, Weidong; Falda, Marco; Fontana, Paolo; Lavezzo, Enrico; Di Camillo, Barbara; Toppo, Stefano; Lan, Liang; Djuric, Nemanja; Guo, Yuhong; Vucetic, Slobodan; Bairoch, Amos; Linial, Michal; Babbitt, Patricia C; Brenner, Steven E; Orengo, Christine; Rost, Burkhard; Mooney, Sean D; Friedberg, Iddo",Nat. Methods,TRUE
23393156,26,23.44,6.60,6.93,3.55,88.7,2013,"Atp13a2-deficient mice exhibit neuronal ceroid lipofuscinosis, limited ?-synuclein accumulation and age-dependent sensorimotor deficits.","Schultheis, Patrick J; Fleming, Sheila M; Clippinger, Amy K; Lewis, Jada; Tsunemi, Taiji; Giasson, Benoit; Dickson, Dennis W; Mazzulli, Joseph R; Bardgett, Mark E; Haik, Kristi L; Ekhator, Osunde; Chava, Anil Kumar; Howard, John; Gannon, Matt; Hoffman, Elizabeth; Chen, Yinhuai; Prasad, Vikram; Linn, Stephen C; Tamargo, Rafael J; Westbroek, Wendy; Sidransky, Ellen; Krainc, Dimitri; Shull, Gary E",Hum. Mol. Genet.,TRUE
23408678,18,16.23,6.96,7.34,2.33,79.3,2013,Phenotypic variability of osteogenesis imperfecta type V caused by an IFITM5 mutation.,"Shapiro, Jay R; Lietman, Caressa; Grover, Monica; Lu, James T; Nagamani, Sandesh Cs; Dawson, Brian C; Baldridge, Dustin M; Bainbridge, Matthew N; Cohn, Dan H; Blazo, Maria; Roberts, Timothy T; Brennen, Feng-Shu; Wu, Yimei; Gibbs, Richard A; Melvin, Pamela; Campeau, Philippe M; Lee, Brendan H",J. Bone Miner. Res.,TRUE
23409037,7,6.31,4.04,3.96,1.56,66.6,2013,Simultaneous quantification of multiple bacteria by the BactoChip microarray designed to target species-specific marker genes.,"Ballarini, Annalisa; Segata, Nicola; Huttenhower, Curtis; Jousson, Olivier",PLoS ONE,TRUE
23411398,0,0.00,2.53,2.22,0.00,2,2013,Two-component covalent inhibitor.,"Cornett, Evan M; Gerasimova, Yulia V; Kolpashchikov, Dmitry M",Bioorg. Med. Chem.,TRUE
23430402,3,2.71,3.37,3.19,0.80,42,2013,Deaf genetic testing and psychological well-being in deaf adults.,"Palmer, Christina G S; Boudreault, Patrick; Baldwin, Erin E; Fox, Michelle; Deignan, Joshua L; Kobayashi, Yoko; Sininger, Yvonne; Grody, Wayne; Sinsheimer, Janet S",J Genet Couns,TRUE
23436801,26,23.44,8.55,9.19,2.74,83.4,2013,"Characterization of Torin2, an ATP-competitive inhibitor of mTOR, ATM, and ATR.","Liu, Qingsong; Xu, Chunxiao; Kirubakaran, Sivapriya; Zhang, Xin; Hur, Wooyoung; Liu, Yan; Kwiatkowski, Nicholas P; Wang, Jinhua; Westover, Kenneth D; Gao, Peng; Ercan, Dalia; Niepel, Mario; Thoreen, Carson C; Kang, Seong A; Patricelli, Matthew P; Wang, Yuchuan; Tupper, Tanya; Altabef, Abigail; Kawamura, Hidemasa; Held, Kathryn D; Chou, Danny M; Elledge, Stephen J; Janne, Pasi A; Wong, Kwok-Kin; Sabatini, David M; Gray, Nathanael S",Cancer Res.,TRUE
23335334,3,2.71,6.52,6.84,0.41,22.1,2013,Correcting coalescent analyses for panel-based SNP ascertainment.,"McGill, James R; Walkup, Elizabeth A; Kuhner, Mary K",Genetics,TRUE
23337890,55,49.59,5.12,5.22,9.68,98.1,2013,Propionibacterium acnes strain populations in the human skin microbiome associated with acne.,"Fitz-Gibbon, Sorel; Tomida, Shuta; Chiu, Bor-Han; Nguyen, Lin; Du, Christine; Liu, Minghsun; Elashoff, David; Erfe, Marie C; Loncaric, Anya; Kim, Jenny; Modlin, Robert L; Miller, Jeff F; Sodergren, Erica; Craft, Noah; Weinstock, George M; Li, Huiying",J. Invest. Dermatol.,TRUE
23557731,2,1.80,8.65,9.30,0.21,10.4,2013,Enhanced chemical stability of adomet analogues for improved methyltransferase-directed labeling of DNA.,"Lukinavi?ius, Gražvydas; Tomkuvien?, Migl?; Masevi?ius, Viktoras; Klimašauskas, Saulius",ACS Chem. Biol.,TRUE
23558254,13,11.72,6.39,6.68,1.83,72,2013,Description and pilot results from a novel method for evaluating return of incidental findings from next-generation sequencing technologies.,"Goddard, Katrina A B; Whitlock, Evelyn P; Berg, Jonathan S; Williams, Marc S; Webber, Elizabeth M; Webster, Jennifer A; Lin, Jennifer S; Schrader, Kasmintan A; Campos-Outcalt, Doug; Offit, Kenneth; Feigelson, Heather Spencer; Hollombe, Celine",Genet. Med.,TRUE
23559530,34,30.66,5.44,5.59,5.63,94.8,2013,Impact of direct-to-consumer genomic testing at long term follow-up.,"Bloss, Cinnamon S; Wineinger, Nathan E; Darst, Burcu F; Schork, Nicholas J; Topol, Eric J",J. Med. Genet.,TRUE
23443460,76,68.53,9.00,9.71,7.61,97,2013,Clonal diversity of recurrently mutated genes in myelodysplastic syndromes.,"Walter, M J; Shen, D; Shao, J; Ding, L; White, B S; Kandoth, C; Miller, C A; Niu, B; McLellan, M D; Dees, N D; Fulton, R; Elliot, K; Heath, S; Grillot, M; Westervelt, P; Link, D C; DiPersio, J F; Mardis, E; Ley, T J; Wilson, R K; Graubert, T A",Leukemia,TRUE
23527308,9,8.12,3.84,3.74,2.11,76.4,2013,Soluble guanylate cyclase ?1-deficient mice: a novel murine model for primary open angle glaucoma.,"Buys, Emmanuel S; Ko, Yu-Chieh; Alt, Clemens; Hayton, Sarah R; Jones, Alexander; Tainsh, Laurel T; Ren, Ruiyi; Giani, Andrea; Clerté, Maeva; Abernathy, Emma; Tainsh, Robert E T; Oh, Dong-Jin; Malhotra, Rajeev; Arora, Pankaj; de Waard, Nadine; Yu, Binglan; Turcotte, Raphael; Nathan, Daniel; Scherrer-Crosbie, Marielle; Loomis, Stephanie J; Kang, Jae H; Lin, Charles P; Gong, Haiyan; Rhee, Douglas J; Brouckaert, Peter; Wiggs, Janey L; Gregory, Meredith S; Pasquale, Louis R; Bloch, Kenneth D; Ksander, Bruce R",PLoS ONE,TRUE
23535823,19,17.13,8.14,8.70,2.11,76.3,2013,A sequence variant associated with sortilin-1 (SORT1) on 1p13.3 is independently associated with abdominal aortic aneurysm.,"Jones, Gregory T; Bown, Matthew J; Gretarsdottir, Solveig; Romaine, Simon P R; Helgadottir, Anna; Yu, Grace; Tromp, Gerard; Norman, Paul E; Jin, Cao; Baas, Annette F; Blankensteijn, Jan D; Kullo, Iftikhar J; Phillips, L Victoria; Williams, Michael J A; Topless, Ruth; Merriman, Tony R; Vasudevan, Thodor M; Lewis, David R; Blair, Ross D; Hill, Andrew A; Sayers, Robert D; Powell, Janet T; Deloukas, Panagiotis; Thorleifsson, Gudmar; Matthiasson, Stefan E; Thorsteinsdottir, Unnur; Golledge, Jonathan; Ariëns, Robert A; Johnson, Anne; Sohrabi, Soroush; Scott, D Julian; Carey, David J; Erdman, Robert; Elmore, James R; Kuivaniemi, Helena; Samani, Nilesh J; Stefansson, Kari; van Rij, Andre M",Hum. Mol. Genet.,TRUE
23493048,4,3.61,7.35,7.79,0.49,26.4,2013,Natriuretic peptide receptor-3 gene (NPR3): nonsynonymous polymorphism results in significant reduction in protein expression because of accelerated degradation.,"Pereira, Naveen L; Lin, Dong; Pelleymounter, Linda; Moon, Irene; Stilling, Gail; Eckloff, Bruce W; Wieben, Eric D; Redfield, Margaret M; Burnett, John C; Yee, Vivien C; Weinshilboum, Richard M",Circ Cardiovasc Genet,TRUE
23508249,8,7.21,6.56,6.89,1.10,53.6,2013,Replication of genetic loci for ages at menarche and menopause in the multi-ethnic Population Architecture using Genomics and Epidemiology (PAGE) study.,"Carty, C L; Spencer, K L; Setiawan, V W; Fernandez-Rhodes, L; Malinowski, J; Buyske, S; Young, A; Jorgensen, N W; Cheng, I; Carlson, C S; Brown-Gentry, K; Goodloe, R; Park, A; Parikh, N I; Henderson, B; Le Marchand, L; Wactawski-Wende, J; Fornage, M; Matise, T C; Hindorff, L A; Arnold, A M; Haiman, C A; Franceschini, N; Peters, U; Crawford, D C",Hum. Reprod.,TRUE
23567750,13,11.72,7.35,7.80,1.59,67.3,2013,Quantitative comparison of the fasted and re-fed mouse liver phosphoproteomes using lower pH reductive dimethylation.,"Wilson-Grady, Joshua T; Haas, Wilhelm; Gygi, Steven P",Methods,TRUE
23569280,7,6.31,9.71,10.52,0.65,34.8,2013,Differential principal component analysis of ChIP-seq.,"Ji, Hongkai; Li, Xia; Wang, Qian-fei; Ning, Yang",Proc. Natl. Acad. Sci. U.S.A.,TRUE
23595106,8,7.21,5.74,5.93,1.26,58.6,2013,"Potential bias in the bank: what distinguishes refusers, nonresponders and participants in a clinic-based biobank?","Ridgeway, J L; Han, L C; Olson, J E; Lackore, K A; Koenig, B A; Beebe, T J; Ziegenfuss, J Y",Public Health Genomics,TRUE
23613520,13,11.72,9.05,9.76,1.30,59.8,2013,"Massively parallel sequencing, aCGH, and RNA-Seq technologies provide a comprehensive molecular diagnosis of Fanconi anemia.","Chandrasekharappa, Settara C; Lach, Francis P; Kimble, Danielle C; Kamat, Aparna; Teer, Jamie K; Donovan, Frank X; Flynn, Elizabeth; Sen, Shurjo K; Thongthip, Supawat; Sanborn, Erica; Smogorzewska, Agata; Auerbach, Arleen D; Ostrander, Elaine A;",Blood,TRUE
23620360,5,4.51,8.33,8.92,0.54,29.1,2013,Shimmer: detection of genetic alterations in tumors using next-generation sequence data.,"Hansen, Nancy F; Gartner, Jared J; Mei, Lan; Samuels, Yardena; Mullikin, James C",Bioinformatics,TRUE
23643389,19,17.13,9.02,9.72,1.90,73.2,2013,Gain of interaction with IRS1 by p110?-helical domain mutants is crucial for their oncogenic functions.,"Hao, Yujun; Wang, Chao; Cao, Bo; Hirsch, Brett M; Song, Jing; Markowitz, Sanford D; Ewing, Rob M; Sedwick, David; Liu, Lili; Zheng, Weiping; Wang, Zhenghe",Cancer Cell,TRUE
23686340,59,53.20,7.27,7.70,7.32,96.8,2013,Point-counterpoint. Ethics and genomic incidental findings.,"McGuire, Amy L; Joffe, Steven; Koenig, Barbara A; Biesecker, Barbara B; McCullough, Laurence B; Blumenthal-Barby, Jennifer S; Caulfield, Timothy; Terry, Sharon F; Green, Robert C",Science,TRUE
23688386,0,0.00,2.92,2.67,0.00,2,2013,A small cohort of FRU(M) and Engrailed-expressing neurons mediate successful copulation in Drosophila melanogaster.,"Latham, Kristin L; Liu, Ying-Show; Taylor, Barbara J",BMC Neurosci,TRUE
23788672,11,9.92,6.39,6.69,1.55,66.4,2013,Associations between metabolomic compounds and incident heart failure among African Americans: the ARIC Study.,"Zheng, Yan; Yu, Bing; Alexander, Danny; Manolio, Teri A; Aguilar, David; Coresh, Josef; Heiss, Gerardo; Boerwinkle, Eric; Nettleton, Jennifer A",Am. J. Epidemiol.,TRUE
23791107,9,8.12,9.18,9.92,0.88,45.4,2013,"Dissecting disease inheritance modes in a three-dimensional protein network challenges the ""guilt-by-association"" principle.","Guo, Yu; Wei, Xiaomu; Das, Jishnu; Grimson, Andrew; Lipkin, Steven M; Clark, Andrew G; Yu, Haiyuan",Am. J. Hum. Genet.,TRUE
23800452,46,41.48,8.89,9.58,4.66,92.8,2013,The million mutation project: a new approach to genetics in Caenorhabditis elegans.,"Thompson, Owen; Edgley, Mark; Strasbourger, Pnina; Flibotte, Stephane; Ewing, Brent; Adair, Ryan; Au, Vinci; Chaudhry, Iasha; Fernando, Lisa; Hutter, Harald; Kieffer, Armelle; Lau, Joanne; Lee, Norris; Miller, Angela; Raymant, Greta; Shen, Bin; Shendure, Jay; Taylor, Jon; Turner, Emily H; Hillier, LaDeana W; Moerman, Donald G; Waterston, Robert H",Genome Res.,TRUE
23695164,8,7.21,9.24,9.98,0.78,41,2013,Cross-species protein interactome mapping reveals species-specific wiring of stress response pathways.,"Das, Jishnu; Vo, Tommy V; Wei, Xiaomu; Mellor, Joseph C; Tong, Virginia; Degatano, Andrew G; Wang, Xiujuan; Wang, Lihua; Cordero, Nicolas A; Kruer-Zerhusen, Nathan; Matsuyama, Akihisa; Pleiss, Jeffrey A; Lipkin, Steven M; Yoshida, Minoru; Roth, Frederick P; Yu, Haiyuan",Sci Signal,TRUE
23710042,4,3.61,8.46,9.08,0.43,22.8,2013,The functional genetic link of NLGN4X knockdown and neurodevelopment in neural stem cells.,"Shi, Lingling; Chang, Xiao; Zhang, Peilin; Coba, Marcelo P; Lu, Wange; Wang, Kai",Hum. Mol. Genet.,TRUE
23757411,4,3.61,8.24,8.82,0.44,23.4,2013,Laminin ?1a controls distinct steps during the establishment of digestive organ laterality.,"Hochgreb-Hägele, Tatiana; Yin, Chunyue; Koo, Daniel E S; Bronner, Marianne E; Stainier, Didier Y R",Development,TRUE
23758046,11,9.92,5.55,5.71,1.79,71.2,2013,Threading immobilized DNA molecules through a solid-state nanopore at >100 ?s per base rate.,"Hyun, Changbae; Kaur, Harpreet; Rollings, Ryan; Xiao, Min; Li, Jiali",ACS Nano,TRUE
23760024,89,80.25,8.55,9.18,9.39,98,2013,Cancer as a dysregulated epigenome allowing cellular growth advantage at the expense of the host.,"Timp, Winston; Feinberg, Andrew P",Nat. Rev. Cancer,TRUE
23818636,16,14.43,9.68,10.49,1.49,64.9,2013,Characterization and comparison of human nuclear and cytosolic editomes.,"Chen, Liang",Proc. Natl. Acad. Sci. U.S.A.,TRUE
23818864,29,26.15,6.30,6.58,4.15,91.3,2013,Genome-scale analysis of escherichia coli FNR reveals complex features of transcription factor binding.,"Myers, Kevin S; Yan, Huihuang; Ong, Irene M; Chung, Dongjun; Liang, Kun; Tran, Frances; Kele?, Sündüz; Landick, Robert; Kiley, Patricia J",PLoS Genet.,TRUE
23836653,24,21.64,9.44,10.22,2.29,78.8,2013,DNA-binding specificity changes in the evolution of forkhead transcription factors.,"Nakagawa, So; Gisselbrecht, Stephen S; Rogers, Julia M; Hartl, Daniel L; Bulyk, Martha L",Proc. Natl. Acad. Sci. U.S.A.,TRUE
23747034,6,5.41,8.94,9.63,0.61,32.5,2013,Planar cell polarity in vertebrate limb morphogenesis.,"Gao, Bo; Yang, Yingzi",Curr. Opin. Genet. Dev.,FALSE
23749960,10,9.02,10.41,11.33,0.87,44.7,2013,Network2Canvas: network visualization on a canvas with enrichment analysis.,"Tan, Christopher M; Chen, Edward Y; Dannenfelser, Ruth; Clark, Neil R; Ma'ayan, Avi",Bioinformatics,TRUE
23974651,0,0.00,3.58,3.44,0.00,2,2013,"Noncompaction of the ventricular myocardium and hydrops fetalis in cobalamin C disease: Response to letter ""Disappearance of congenital noncompaction in hereditary cobalamin-C-deficiency 2.5 years after birth"" by J. Finsterer and Claudia Stöllberger, DOI 10.1007/s10545-013-9612-4.","Tanpaiboon, Pranoot; Venditti, Charles P",J. Inherit. Metab. Dis.,FALSE
23979605,29,26.15,6.76,7.11,3.87,90.2,2013,De novo mutation in the dopamine transporter gene associates dopamine dysfunction with autism spectrum disorder.,"Hamilton, P J; Campbell, N G; Sharma, S; Erreger, K; Herborg Hansen, F; Saunders, C; Belovich, A N; ; Sahai, M A; Cook, E H; Gether, U; McHaourab, H S; Matthies, H J G; Sutcliffe, J S; Galli, A",Mol. Psychiatry,TRUE
23979941,6,5.41,8.13,8.69,0.67,35.6,2013,Practical considerations regarding the use of genotype and pedigree data to model relatedness in the context of genome-wide association studies.,"Cheng, Riyan; Parker, Clarissa C; Abney, Mark; Palmer, Abraham A",G3 (Bethesda),TRUE
23980094,7,6.31,9.98,10.84,0.63,33.9,2013,A comparative genomic approach for identifying synthetic lethal interactions in human cancer.,"Deshpande, Raamesh; Asiedu, Michael K; Klebig, Mitchell; Sutor, Shari; Kuzmin, Elena; Nelson, Justin; Piotrowski, Jeff; Shin, Seung Ho; Yoshida, Minoru; Costanzo, Michael; Boone, Charles; Wigle, Dennis A; Myers, Chad L",Cancer Res.,TRUE
23855994,2,1.80,7.01,7.40,0.26,13.1,2013,The development of a clinical screening instrument for tumour predisposition syndromes in childhood cancer patients.,"Hopman, Saskia M J; Merks, Johannes H M; de Borgie, Corianne A J M; Aalfs, Cora M; Biesecker, Leslie G; Cole, Trevor; Eng, Charis; Legius, Eric; Maher, Eamonn R; van Noesel, Max M; Verloes, Alain; Viskochil, David H; Wagner, Anja; Weksberg, Rosanna; Caron, Huib N; Hennekam, Raoul C M",Eur. J. Cancer,TRUE
23861382,29,26.15,8.63,9.27,3.03,85.7,2013,Estimating and interpreting FST: the impact of rare variants.,"Bhatia, Gaurav; Patterson, Nick; Sankararaman, Sriram; Price, Alkes L",Genome Res.,TRUE
23886923,1,0.90,4.80,4.84,0.19,9.3,2013,Ethical and practical challenges to studying patients who opt out of large-scale biorepository research.,"Rosenbloom, S Trent; Madison, Jennifer L; Brothers, Kyle B; Bowton, Erica A; Clayton, Ellen Wright; Malin, Bradley A; Roden, Dan M; Pulley, Jill",J Am Med Inform Assoc,TRUE
23940263,30,27.05,7.62,8.10,3.55,88.7,2013,"The i5K Initiative: advancing arthropod genomics for knowledge, human health, agriculture, and the environment.",,J. Hered.,TRUE
23942190,37,33.36,6.04,6.28,5.53,94.6,2013,PhyloPhlAn is a new method for improved phylogenetic and taxonomic placement of microbes.,"Segata, Nicola; Börnigen, Daniela; Morgan, Xochitl C; Huttenhower, Curtis",Nat Commun,TRUE
24001410,3,2.71,3.12,2.90,0.87,44.8,2013,Analysis and rejection sampling of Wright-Fisher diffusion bridges.,"Schraiber, Joshua G; Griffiths, Robert C; Evans, Steven N",Theor Popul Biol,TRUE
24035613,17,15.33,6.32,6.60,2.43,80.4,2013,miR-210 inhibits trophoblast invasion and is a serum biomarker for preeclampsia.,"Anton, Lauren; Olarerin-George, Anthony O; Schwartz, Nadav; Srinivas, Sindhu; Bastek, Jamie; Hogenesch, John B; Elovitz, Michal A",Am. J. Pathol.,TRUE
